pref_code,pref_name,year,month,total_stays,foreign_stays_10plus,vintage,frame_basis
08,茨城県,2018,10,478820.0,23270.0,confirmed,employee_count
09,栃木県,2018,10,904630.0,33880.0,confirmed,employee_count
10,群馬県,2018,10,701570.0,24900.0,confirmed,employee_count
11,埼玉県,2018,10,412980.0,15330.0,confirmed,employee_count
12,千葉県,2018,10,2107810.0,339380.0,confirmed,employee_count
13,東京都,2018,10,5706720.0,2053380.0,confirmed,employee_count
14,神奈川県,2018,10,1927210.0,239930.0,confirmed,employee_count
15,新潟県,2018,10,840500.0,20360.0,confirmed,employee_count
16,富山県,2018,10,351850.0,28750.0,confirmed,employee_count
17,石川県,2018,10,865410.0,86540.0,confirmed,employee_count
18,福井県,2018,10,403040.0,4540.0,confirmed,employee_count
19,山梨県,2018,10,703380.0,128110.0,confirmed,employee_count
20,長野県,2018,10,1578230.0,102650.0,confirmed,employee_count
21,岐阜県,2018,10,605600.0,104940.0,confirmed,employee_count
22,静岡県,2018,10,1717250.0,130170.0,confirmed,employee_count
23,愛知県,2018,10,1415220.0,245880.0,confirmed,employee_count
24,三重県,2018,10,755180.0,33210.0,confirmed,employee_count
25,滋賀県,2018,10,412190.0,33250.0,confirmed,employee_count
26,京都府,2018,10,1844280.0,467550.0,confirmed,employee_count
27,大阪府,2018,10,3508420.0,1100910.0,confirmed,employee_count
28,兵庫県,2018,10,1075750.0,114160.0,confirmed,employee_count
29,奈良県,2018,10,234500.0,27150.0,confirmed,employee_count
30,和歌山県,2018,10,399220.0,36550.0,confirmed,employee_count
31,鳥取県,2018,10,317150.0,12950.0,confirmed,employee_count
32,島根県,2018,10,271320.0,6690.0,confirmed,employee_count
33,岡山県,2018,10,506980.0,42830.0,confirmed,employee_count
34,広島県,2018,10,903060.0,93030.0,confirmed,employee_count
35,山口県,2018,10,401880.0,7380.0,confirmed,employee_count
36,徳島県,2018,10,205890.0,7920.0,confirmed,employee_count
37,香川県,2018,10,337200.0,39720.0,confirmed,employee_count
38,愛媛県,2018,10,366630.0,20100.0,confirmed,employee_count
39,高知県,2018,10,261510.0,5670.0,confirmed,employee_count
40,福岡県,2018,10,1351870.0,255120.0,confirmed,employee_count
41,佐賀県,2018,10,236890.0,35430.0,confirmed,employee_count
42,長崎県,2018,10,688460.0,50170.0,confirmed,employee_count
43,熊本県,2018,10,697680.0,80840.0,confirmed,employee_count
44,大分県,2018,10,666690.0,93580.0,confirmed,employee_count
45,宮崎県,2018,10,351560.0,28160.0,confirmed,employee_count
46,鹿児島県,2018,10,781700.0,52990.0,confirmed,employee_count
47,沖縄県,2018,10,2365710.0,396330.0,confirmed,employee_count
01,北海道,2018,11,2505860.0,398810.0,confirmed,employee_count
02,青森県,2018,11,394630.0,26510.0,confirmed,employee_count
03,岩手県,2018,11,500970.0,28070.0,confirmed,employee_count
04,宮城県,2018,11,897770.0,37590.0,confirmed,employee_count
05,秋田県,2018,11,284840.0,12950.0,confirmed,employee_count
06,山形県,2018,11,442510.0,11210.0,confirmed,employee_count
07,福島県,2018,11,1030700.0,18960.0,confirmed,employee_count
08,茨城県,2018,11,488360.0,17910.0,confirmed,employee_count
09,栃木県,2018,11,783760.0,25450.0,confirmed,employee_count
10,群馬県,2018,11,686390.0,24860.0,confirmed,employee_count
11,埼玉県,2018,11,416030.0,15790.0,confirmed,employee_count
12,千葉県,2018,11,2053380.0,310940.0,confirmed,employee_count
13,東京都,2018,11,5657260.0,1948020.0,confirmed,employee_count
14,神奈川県,2018,11,1933650.0,218920.0,confirmed,employee_count
15,新潟県,2018,11,714810.0,16320.0,confirmed,employee_count
16,富山県,2018,11,334730.0,18340.0,confirmed,employee_count
17,石川県,2018,11,872450.0,79050.0,confirmed,employee_count
18,福井県,2018,11,368060.0,6590.0,confirmed,employee_count
19,山梨県,2018,11,695170.0,143030.0,confirmed,employee_count
20,長野県,2018,11,1151140.0,73920.0,confirmed,employee_count
21,岐阜県,2018,11,576640.0,99090.0,confirmed,employee_count
22,静岡県,2018,11,1823010.0,136410.0,confirmed,employee_count
23,愛知県,2018,11,1429660.0,234210.0,confirmed,employee_count
24,三重県,2018,11,778340.0,28130.0,confirmed,employee_count
25,滋賀県,2018,11,448110.0,36050.0,confirmed,employee_count
26,京都府,2018,11,1903740.0,391460.0,confirmed,employee_count
27,大阪府,2018,11,3530400.0,1081280.0,confirmed,employee_count
28,兵庫県,2018,11,1175010.0,118030.0,confirmed,employee_count
29,奈良県,2018,11,242990.0,25910.0,confirmed,employee_count
30,和歌山県,2018,11,432300.0,41740.0,confirmed,employee_count
31,鳥取県,2018,11,354140.0,15010.0,confirmed,employee_count
32,島根県,2018,11,291640.0,7550.0,confirmed,employee_count
33,岡山県,2018,11,525460.0,37110.0,confirmed,employee_count
34,広島県,2018,11,883590.0,77300.0,confirmed,employee_count
35,山口県,2018,11,401220.0,10180.0,confirmed,employee_count
36,徳島県,2018,11,200220.0,10100.0,confirmed,employee_count
37,香川県,2018,11,365710.0,42830.0,confirmed,employee_count
38,愛媛県,2018,11,395970.0,21660.0,confirmed,employee_count
39,高知県,2018,11,276590.0,8550.0,confirmed,employee_count
40,福岡県,2018,11,1401030.0,217080.0,confirmed,employee_count
41,佐賀県,2018,11,256430.0,33420.0,confirmed,employee_count
42,長崎県,2018,11,712990.0,53410.0,confirmed,employee_count
43,熊本県,2018,11,718870.0,79870.0,confirmed,employee_count
44,大分県,2018,11,663550.0,92250.0,confirmed,employee_count
45,宮崎県,2018,11,367770.0,29330.0,confirmed,employee_count
46,鹿児島県,2018,11,790780.0,57450.0,confirmed,employee_count
47,沖縄県,2018,11,2124010.0,302300.0,confirmed,employee_count
01,北海道,2018,12,2984680.0,974150.0,confirmed,employee_count
02,青森県,2018,12,363060.0,15310.0,confirmed,employee_count
03,岩手県,2018,12,471490.0,19460.0,confirmed,employee_count
04,宮城県,2018,12,856000.0,30660.0,confirmed,employee_count
05,秋田県,2018,12,239570.0,6550.0,confirmed,employee_count
06,山形県,2018,12,405550.0,14620.0,confirmed,employee_count
07,福島県,2018,12,926020.0,9910.0,confirmed,employee_count
08,茨城県,2018,12,505150.0,14600.0,confirmed,employee_count
09,栃木県,2018,12,674100.0,14980.0,confirmed,employee_count
10,群馬県,2018,12,669320.0,22770.0,confirmed,employee_count
11,埼玉県,2018,12,441640.0,12010.0,confirmed,employee_count
12,千葉県,2018,12,2110260.0,301320.0,confirmed,employee_count
13,東京都,2018,12,5882550.0,1995440.0,confirmed,employee_count
14,神奈川県,2018,12,1930980.0,181330.0,confirmed,employee_count
15,新潟県,2018,12,722350.0,41210.0,confirmed,employee_count
16,富山県,2018,12,259800.0,11580.0,confirmed,employee_count
17,石川県,2018,12,702040.0,67120.0,confirmed,employee_count
18,福井県,2018,12,343910.0,5310.0,confirmed,employee_count
19,山梨県,2018,12,583450.0,124960.0,confirmed,employee_count
20,長野県,2018,12,1213450.0,113440.0,confirmed,employee_count
21,岐阜県,2018,12,548540.0,101530.0,confirmed,employee_count
22,静岡県,2018,12,1805380.0,103680.0,confirmed,employee_count
23,愛知県,2018,12,1457580.0,235480.0,confirmed,employee_count
24,三重県,2018,12,733720.0,24310.0,confirmed,employee_count
25,滋賀県,2018,12,362300.0,31120.0,confirmed,employee_count
26,京都府,2018,12,1693510.0,352510.0,confirmed,employee_count
27,大阪府,2018,12,3594980.0,1158770.0,confirmed,employee_count
28,兵庫県,2018,12,1145110.0,99050.0,confirmed,employee_count
29,奈良県,2018,12,182000.0,20330.0,confirmed,employee_count
30,和歌山県,2018,12,346440.0,27820.0,confirmed,employee_count
31,鳥取県,2018,12,297730.0,13260.0,confirmed,employee_count
32,島根県,2018,12,222150.0,4680.0,confirmed,employee_count
33,岡山県,2018,12,447730.0,30100.0,confirmed,employee_count
34,広島県,2018,12,782940.0,58880.0,confirmed,employee_count
35,山口県,2018,12,358290.0,11910.0,confirmed,employee_count
36,徳島県,2018,12,164260.0,6890.0,confirmed,employee_count
37,香川県,2018,12,327310.0,33910.0,confirmed,employee_count
38,愛媛県,2018,12,328550.0,14640.0,confirmed,employee_count
39,高知県,2018,12,233360.0,4120.0,confirmed,employee_count
40,福岡県,2018,12,1368280.0,257180.0,confirmed,employee_count
41,佐賀県,2018,12,231780.0,32370.0,confirmed,employee_count
42,長崎県,2018,12,656960.0,49070.0,confirmed,employee_count
43,熊本県,2018,12,655580.0,78250.0,confirmed,employee_count
44,大分県,2018,12,657660.0,105490.0,confirmed,employee_count
45,宮崎県,2018,12,336930.0,29370.0,confirmed,employee_count
46,鹿児島県,2018,12,708020.0,73020.0,confirmed,employee_count
47,沖縄県,2018,12,2035470.0,351340.0,confirmed,employee_count
01,北海道,2019,1,3195090.0,1090200.0,confirmed,employee_count
02,青森県,2019,1,298500.0,23630.0,confirmed,employee_count
03,岩手県,2019,1,494980.0,28510.0,confirmed,employee_count
04,宮城県,2019,1,739430.0,38320.0,confirmed,employee_count
05,秋田県,2019,1,217210.0,7470.0,confirmed,employee_count
06,山形県,2019,1,392460.0,25710.0,confirmed,employee_count
07,福島県,2019,1,946600.0,13900.0,confirmed,employee_count
08,茨城県,2019,1,442490.0,10700.0,confirmed,employee_count
09,栃木県,2019,1,603200.0,15630.0,confirmed,employee_count
10,群馬県,2019,1,639770.0,24590.0,confirmed,employee_count
11,埼玉県,2019,1,388170.0,11600.0,confirmed,employee_count
12,千葉県,2019,1,2061230.0,320850.0,confirmed,employee_count
13,東京都,2019,1,5720130.0,1988040.0,confirmed,employee_count
14,神奈川県,2019,1,1754120.0,189210.0,confirmed,employee_count
15,新潟県,2019,1,901300.0,80970.0,confirmed,employee_count
16,富山県,2019,1,209350.0,12450.0,confirmed,employee_count
17,石川県,2019,1,609700.0,64530.0,confirmed,employee_count
18,福井県,2019,1,272100.0,5370.0,confirmed,employee_count
19,山梨県,2019,1,550480.0,132770.0,confirmed,employee_count
20,長野県,2019,1,1613410.0,165750.0,confirmed,employee_count
21,岐阜県,2019,1,556170.0,100420.0,confirmed,employee_count
22,静岡県,2019,1,1675450.0,130390.0,confirmed,employee_count
23,愛知県,2019,1,1375060.0,236770.0,confirmed,employee_count
24,三重県,2019,1,589710.0,19380.0,confirmed,employee_count
25,滋賀県,2019,1,290440.0,25960.0,confirmed,employee_count
26,京都府,2019,1,1987960.0,521710.0,confirmed,employee_count
27,大阪府,2019,1,3390460.0,1244450.0,confirmed,employee_count
28,兵庫県,2019,1,1057540.0,100500.0,confirmed,employee_count
29,奈良県,2019,1,143250.0,26430.0,confirmed,employee_count
30,和歌山県,2019,1,335700.0,20310.0,confirmed,employee_count
31,鳥取県,2019,1,182380.0,12350.0,confirmed,employee_count
32,島根県,2019,1,232620.0,4650.0,confirmed,employee_count
33,岡山県,2019,1,365640.0,24410.0,confirmed,employee_count
34,広島県,2019,1,744220.0,55830.0,confirmed,employee_count
35,山口県,2019,1,260760.0,10250.0,confirmed,employee_count
36,徳島県,2019,1,158890.0,6460.0,confirmed,employee_count
37,香川県,2019,1,273730.0,27300.0,confirmed,employee_count
38,愛媛県,2019,1,297380.0,16540.0,confirmed,employee_count
39,高知県,2019,1,165440.0,4040.0,confirmed,employee_count
40,福岡県,2019,1,1504090.0,348610.0,confirmed,employee_count
41,佐賀県,2019,1,209920.0,37120.0,confirmed,employee_count
42,長崎県,2019,1,485020.0,44200.0,confirmed,employee_count
43,熊本県,2019,1,532310.0,66580.0,confirmed,employee_count
44,大分県,2019,1,605380.0,112110.0,confirmed,employee_count
45,宮崎県,2019,1,292190.0,31000.0,confirmed,employee_count
46,鹿児島県,2019,1,630900.0,71460.0,confirmed,employee_count
47,沖縄県,2019,1,2292420.0,468900.0,confirmed,employee_count
01,北海道,2019,2,3211400.0,1103760.0,confirmed,employee_count
02,青森県,2019,2,306000.0,30610.0,confirmed,employee_count
03,岩手県,2019,2,476730.0,35950.0,confirmed,employee_count
04,宮城県,2019,2,741020.0,40850.0,confirmed,employee_count
05,秋田県,2019,2,230190.0,12900.0,confirmed,employee_count
06,山形県,2019,2,447990.0,29540.0,confirmed,employee_count
07,福島県,2019,2,964830.0,21010.0,confirmed,employee_count
08,茨城県,2019,2,447750.0,12960.0,confirmed,employee_count
09,栃木県,2019,2,584920.0,19730.0,confirmed,employee_count
10,群馬県,2019,2,663900.0,27800.0,confirmed,employee_count
11,埼玉県,2019,2,393980.0,11100.0,confirmed,employee_count
12,千葉県,2019,2,2054430.0,333260.0,confirmed,employee_count
13,東京都,2019,2,5722490.0,1868000.0,confirmed,employee_count
14,神奈川県,2019,2,1758330.0,217000.0,confirmed,employee_count
15,新潟県,2019,2,920040.0,62530.0,confirmed,employee_count
16,富山県,2019,2,233520.0,14640.0,confirmed,employee_count
17,石川県,2019,2,643100.0,60180.0,confirmed,employee_count
18,福井県,2019,2,294390.0,8590.0,confirmed,employee_count
19,山梨県,2019,2,562700.0,149960.0,confirmed,employee_count
20,長野県,2019,2,1484580.0,150020.0,confirmed,employee_count
21,岐阜県,2019,2,583490.0,117680.0,confirmed,employee_count
22,静岡県,2019,2,1674850.0,146020.0,confirmed,employee_count
23,愛知県,2019,2,1457930.0,283320.0,confirmed,employee_count
24,三重県,2019,2,570820.0,25240.0,confirmed,employee_count
25,滋賀県,2019,2,304360.0,36770.0,confirmed,employee_count
26,京都府,2019,2,2030200.0,544560.0,confirmed,employee_count
27,大阪府,2019,2,3560450.0,1220290.0,confirmed,employee_count
28,兵庫県,2019,2,1099210.0,115570.0,confirmed,employee_count
29,奈良県,2019,2,143220.0,29120.0,confirmed,employee_count
30,和歌山県,2019,2,330270.0,28660.0,confirmed,employee_count
31,鳥取県,2019,2,180480.0,12550.0,confirmed,employee_count
32,島根県,2019,2,233980.0,6050.0,confirmed,employee_count
33,岡山県,2019,2,366680.0,28670.0,confirmed,employee_count
34,広島県,2019,2,771050.0,51110.0,confirmed,employee_count
35,山口県,2019,2,268260.0,11930.0,confirmed,employee_count
36,徳島県,2019,2,157730.0,8160.0,confirmed,employee_count
37,香川県,2019,2,293710.0,34260.0,confirmed,employee_count
38,愛媛県,2019,2,295660.0,16430.0,confirmed,employee_count
39,高知県,2019,2,192980.0,6720.0,confirmed,employee_count
40,福岡県,2019,2,1548200.0,332730.0,confirmed,employee_count
41,佐賀県,2019,2,205460.0,37960.0,confirmed,employee_count
42,長崎県,2019,2,566630.0,56690.0,confirmed,employee_count
43,熊本県,2019,2,520790.0,72280.0,confirmed,employee_count
44,大分県,2019,2,581360.0,116120.0,confirmed,employee_count
45,宮崎県,2019,2,394260.0,30570.0,confirmed,employee_count
46,鹿児島県,2019,2,653790.0,79690.0,confirmed,employee_count
47,沖縄県,2019,2,2411270.0,435960.0,confirmed,employee_count
01,北海道,2019,3,2878620.0,650630.0,confirmed,employee_count
02,青森県,2019,3,302740.0,12370.0,confirmed,employee_count
03,岩手県,2019,3,518030.0,19230.0,confirmed,employee_count
04,宮城県,2019,3,888780.0,30630.0,confirmed,employee_count
05,秋田県,2019,3,241960.0,5160.0,confirmed,employee_count
06,山形県,2019,3,429220.0,13650.0,confirmed,employee_count
07,福島県,2019,3,1133170.0,13600.0,confirmed,employee_count
08,茨城県,2019,3,583020.0,16150.0,confirmed,employee_count
09,栃木県,2019,3,771370.0,17160.0,confirmed,employee_count
10,群馬県,2019,3,740230.0,22890.0,confirmed,employee_count
11,埼玉県,2019,3,483930.0,15210.0,confirmed,employee_count
12,千葉県,2019,3,2644550.0,360450.0,confirmed,employee_count
13,東京都,2019,3,6690740.0,2354830.0,confirmed,employee_count
14,神奈川県,2019,3,2233350.0,249500.0,confirmed,employee_count
15,新潟県,2019,3,894050.0,30880.0,confirmed,employee_count
16,富山県,2019,3,260100.0,12160.0,confirmed,employee_count
17,石川県,2019,3,819850.0,59390.0,confirmed,employee_count
18,福井県,2019,3,335030.0,4840.0,confirmed,employee_count
19,山梨県,2019,3,761000.0,163510.0,confirmed,employee_count
20,長野県,2019,3,1306860.0,83640.0,confirmed,employee_count
21,岐阜県,2019,3,612520.0,96100.0,confirmed,employee_count
22,静岡県,2019,3,2156580.0,171430.0,confirmed,employee_count
23,愛知県,2019,3,1663150.0,298570.0,confirmed,employee_count
24,三重県,2019,3,795230.0,30120.0,confirmed,employee_count
25,滋賀県,2019,3,426020.0,38820.0,confirmed,employee_count
26,京都府,2019,3,2684290.0,746190.0,confirmed,employee_count
27,大阪府,2019,3,4077640.0,1263300.0,confirmed,employee_count
28,兵庫県,2019,3,1339240.0,127700.0,confirmed,employee_count
29,奈良県,2019,3,225210.0,35340.0,confirmed,employee_count
30,和歌山県,2019,3,470220.0,35980.0,confirmed,employee_count
31,鳥取県,2019,3,234090.0,12650.0,confirmed,employee_count
32,島根県,2019,3,314960.0,6430.0,confirmed,employee_count
33,岡山県,2019,3,475230.0,35570.0,confirmed,employee_count
34,広島県,2019,3,1018390.0,93040.0,confirmed,employee_count
35,山口県,2019,3,340690.0,11150.0,confirmed,employee_count
36,徳島県,2019,3,219230.0,10360.0,confirmed,employee_count
37,香川県,2019,3,397340.0,39990.0,confirmed,employee_count
38,愛媛県,2019,3,391220.0,19580.0,confirmed,employee_count
39,高知県,2019,3,266290.0,7370.0,confirmed,employee_count
40,福岡県,2019,3,1782560.0,338690.0,confirmed,employee_count
41,佐賀県,2019,3,261650.0,33700.0,confirmed,employee_count
42,長崎県,2019,3,689220.0,61600.0,confirmed,employee_count
43,熊本県,2019,3,659710.0,87790.0,confirmed,employee_count
44,大分県,2019,3,704900.0,99900.0,confirmed,employee_count
45,宮崎県,2019,3,399510.0,36470.0,confirmed,employee_count
46,鹿児島県,2019,3,794860.0,77210.0,confirmed,employee_count
47,沖縄県,2019,3,2831050.0,433890.0,confirmed,employee_count
01,北海道,2019,4,2415820.0,444830.0,confirmed,employee_count
02,青森県,2019,4,371740.0,35390.0,confirmed,employee_count
03,岩手県,2019,4,490380.0,29030.0,confirmed,employee_count
04,宮城県,2019,4,899770.0,59260.0,confirmed,employee_count
05,秋田県,2019,4,290670.0,12980.0,confirmed,employee_count
06,山形県,2019,4,445110.0,14360.0,confirmed,employee_count
07,福島県,2019,4,1073930.0,30770.0,confirmed,employee_count
08,茨城県,2019,4,545960.0,24220.0,confirmed,employee_count
09,栃木県,2019,4,745920.0,31390.0,confirmed,employee_count
10,群馬県,2019,4,682350.0,33210.0,confirmed,employee_count
